en_text,vn_text,confidence,labels
en: The architecture of this complex is so outstanding that it was inscribed on the UNESCO World Cultural Heritage List in 1997.,vi: Kiến trúc của khu phức hợp này nổi bật đến mức nó đã được ghi vào Danh sách Di sản Văn hoá Thế giới của UNESCO vào năm 1997.,0.9998553821,
en: Interesting contrast seeing city buildings all around the palace.,vi: Một sự tương phản thú vị khi nhìn thấy các toà nhà thành phố xung quanh cung điện.,0.9998554502,
en: Amazing culture and history.,vi: Nền văn hoá và lịch sử tuyệt vời.,0.9998557227,
en: Beautiful place with lovely gardens.,vi: Một nơi đẹp với những khu vườn đáng yêu.,0.9998557227,
en: My thoughts.,vi: Suy nghĩ của tôi.,0.9998558589,
en: This access is near where the secret garden tour starts.,vi: Lối vào này gần nơi chuyến tham quan vườn bí mật bắt đầu.,0.9998558589,
en: The gardens were beautiful with Cherry Blossom blooming everywhere along the pathways.,"vi: Khu vườn thật đẹp, Hoa Anh Đào nở khắp nơi dọc đường.",0.9998558589,
"en: The palace has a sad history -- during Japanese rule, it was turned into a zoo.","vi: Cung điện có một lịch sử buồn - - trong thời Nhật Bản cai trị, nó đã bị biến thành một sở thú.",0.9998560633,
en: Good to wear comfortable walking shoes.,vi: Đi giày đi bộ thoải mái là tốt.,0.9998562677,
en: The others were much more pleasing to the eye.,vi: Những người khác thì dễ chịu hơn nhiều.,0.9998562677,
"en: And If you really want to know the story of this palace and how korean lifestyle during the era, hired a tour guide.","vi: Và nếu bạn thực sự muốn biết câu chuyện về cung điện này và cách sống của người Hàn trong thời đại này, hãy thuê một hướng dẫn viên du lịch.",0.9998563358,
en: There are a few hidden spots to photograph.,vi: Có một vài điểm ẩn để chụp ảnh.,0.9998564039,
en: 4) Access to the Garden is allowed only with guided tours.,vi: 4) Việc vào Vườn chỉ được phép khi có hướng dẫn du lịch.,0.9998564039,
en: The highlight is the Secret Garden.,vi: Điểm nổi bật là Khu vườn bí mật.,0.9998564039,
en: Its design is not as detailed and intricate as that of Gyeongbokgung.,vi: Thiết kế của nó không chi tiết và phức tạp như của Gyeongbokgung.,0.9998564039,
en: Good photo taking with modern building surrounding the palace,vi: Ảnh chụp tốt với toà nhà hiện đại xung quanh cung điện,0.9998564039,
"en: It's a beautiful palace, well maintained in nice grounds.","vi: Đó là một cung điện đẹp, được bảo quản tốt trong khuôn viên đẹp.",0.9998564039,
en: I rented a hanbok and therefore I got in for free.,vi: Tôi đã thuê một chiếc Hanbok và vì vậy tôi được nhận miễn phí.,0.9998565401,
en: The grounds of this palace are quite extensive and walking through it on a very hot day proved to be a challenge.,vi: Khuôn viên của cung điện này khá rộng và đi bộ qua nó vào một ngày rất nóng đã được chứng minh là một thách thức.,0.9998568126,
en: Changdeokgung itself is quite typical but the Secret Garden looks more ancient and has retained much of the original character (despite the re-built).,vi: Bản thân Changdeokgung khá điển hình nhưng Secret Garden trông cổ xưa hơn và đã giữ lại phần lớn nhân vật gốc (mặc dù được xây dựng lại).,0.9998569489,
en: That said I did enjoy the trip here and really do recommend taking the time to make your way here if you are in Seoul.,vi: Tôi rất thích chuyến đi này và tôi khuyên bạn nên dành thời gian để đến đây nếu bạn đang ở Seoul.,0.9998569489,
en: We enjoyed our visit very much.,vi: Chúng tôi rất vui khi đến thăm.,0.9998569489,
en: Great place to enjoy the architecture and nature.,vi: Một nơi tuyệt vời để thưởng thức kiến trúc và thiên nhiên.,0.9998569489,
en: Wife rented a hanbok and got into the palaces for free.,vi: Vợ tôi thuê một chiếc hanbok và vào cung điện miễn phí.,0.9998569489,
en: We joined the Chinese tour group and met a very professional tour guide who speaks good Mandarin and is very humorous.,"vi: Chúng tôi gia nhập nhóm du lịch Trung Quốc và gặp một hướng dẫn viên du lịch rất chuyên nghiệp, người nói tiếng Quan Thoại rất tốt và rất hài hước.",0.9998570851,
en: Nice place to know more about Korean culture.,vi: Nơi rất tốt để tìm hiểu thêm về văn hoá Hàn Quốc.,0.9998574257,
en: We didn't do a guided tour due to the next tour not being an English one.,vi: Chúng tôi không đi tour có hướng dẫn viên vì chuyến tiếp theo không phải là tour Anh.,0.9998579025,
en: There is a National Palace Museum of Korea inside on the left.,vi: Có một Bảo tàng Cung điện Quốc gia Hàn Quốc bên trong ở bên trái.,0.9998579025,
"en: For some reason, there were many student tours on that day so it was quite crowded.","vi: Vì một số lý do, có rất nhiều du khách vào ngày hôm đó nên nó khá đông đúc.",0.9998579706,
en: After the tour enjoy a cold tea at the Craft Shop on the grounds.,"vi: Sau chuyến tham quan, thưởng thức một tách trà lạnh tại Cửa hàng thủ công trên sân.",0.9998581069,
"en: Great,
Second visit were more interesting.","vi: Tuyệt, chuyến thăm thứ hai thú vị hơn.",0.9998585837,
en: Many mice & interesting pavilions / buildings here.,vi: Nhiều con chuột và các gian nhà / toà nhà thú vị ở đây.,0.9998585837,
en: Lot of walking involved.,vi: Đi bộ nhiều lắm.,0.9998586518,
en: The best thing about is the huge garden with big trees and a charming pond.,vi: Điều tuyệt nhất là khu vườn rộng lớn với những cây lớn và một cái ao quyến rũ.,0.9998586518,
en: However as we did not want a guided tour for 90 minutes we didn't pay for this.,"vi: Tuy nhiên, vì chúng tôi không muốn một tour hướng dẫn trong 90 phút chúng tôi đã không trả tiền cho việc này.",0.9998587881,
en: Spent a couple hours here in early Jan. it was very cold so make sure to rug up because there is nowhere to go to keep warm.,vi: Tôi đã ở đây vài tiếng vào đầu tháng 1. Trời rất lạnh nên nhớ đắp chăn lên vì không có chỗ nào để giữ ấm cả.,0.9998588562,
"en: only 20 min walk from my hostel, this palace is the right choice to visit.","vi: Chỉ cách kí túc xá của tôi 20 phút đi bộ, cung điện này là một lựa chọn đúng đắn để đến thăm.",0.9998589243,
"en: I took the subway to go there, very convenient.","vi: Tôi đi tàu điện ngầm tới đó, rất tiện lợi.",0.9998589243,
en: Even in the winter it was a special place and you could imagine it full of flowers and foliage in other seasons.,"vi: Ngay cả vào mùa đông, đây vẫn là một nơi đặc biệt và bạn có thể tưởng tượng nó đầy hoa và lá vào các mùa khác.",0.9998591287,
en: It must be absolutely amazing in the spring and summer.,vi: Chắc hẳn nó phải tuyệt vời lắm vào mùa xuân và mùa hè.,0.9998592649,
en: And it's included in the combination ticket.,vi: Và nó được bao gồm trong vé kết hợp.,0.9998595374,
en: One beautiful building after another.,vi: Hết toà nhà đẹp này đến toà nhà đẹp khác.,0.9998597418,
"en: There are his to climb, so be aware.","vi: Có người phải leo lên, nên hãy cẩn thận.",0.999859878,
en: The price was a bit too high for a family of four but we did look around and visited the museum next door which was free.,vi: Giá cả hơi cao đối với một gia đình bốn người nhưng chúng tôi đã nhìn quanh và thăm bảo tàng bên cạnh miễn phí.,0.999859878,
en: The garden is very well maintained and simply beautiful and very enjoyable for a leisurely walk.,vi: Khu vườn được duy trì rất tốt và đơn giản đẹp đẽ và rất thú vị cho một cuộc đi bộ nhàn nhã.,0.9998599461,
en: Just like what I have seen in Korean historical drama and movies.,vi: Giống như những gì tôi đã thấy trong phim truyền hình và phim lịch sử Hàn Quốc.,0.9998601505,
en: It is extremely peaceful and a wonderful place to spend an afternoon.,vi: Đây là một nơi vô cùng yên bình và là một nơi tuyệt vời để dành một buổi chiều.,0.9998602186,
"en: It involves lots of walking, most up hills or stairs.","vi: Nó bao gồm đi bộ nhiều, hầu hết lên đồi hoặc cầu thang.",0.9998603548,
en: I also love the short hike on the natural garden at the back of the palace.,vi: Tôi cũng thích đi bộ ngắn trên khu vườn tự nhiên ở phía sau cung điện.,0.9998604911,
en: This palace is simply breath-taking.,vi: Cung điện này chỉ đơn giản là hít thở.,0.9998606273,
en: Changdeokgung is one of the UNESCO heritage sites.,vi: Changdeokgung là một trong những di sản của UNESCO.,0.9998606954,
"en: (Secret Garden tour must be guided, while the rest of the general palace can be toured on your own or join another general tour) The 5 different sites in the Secret Garden are located far from each other and we had to walk on sloppy terrains to reach from one place to another.","vi: (Chuyến tham quan Secret Garden phải được hướng dẫn, trong khi phần còn lại của cung điện có thể được đi tham quan một mình hoặc tham gia một chuyến tham quan chung khác) 5 địa điểm khác nhau trong Vườn bí mật nằm cách xa nhau và chúng tôi phải đi bộ trên địa hình cẩu thả để tiếp cận từ nơi này sang nơi khác.",0.9998608317,
en: A real MUST for a visitor to Seoul.,vi: Một vị khách đến Seoul là phải thế.,0.9998608317,
"en: It's a beautiful palace with a beautiful garden called
Secret garden.",vi: Đó là một cung điện tuyệt đẹp với một khu vườn tuyệt đẹp được gọi là Khu vườn bí mật.,0.9998608317,
"en: But regardless, we still enjoyed it.","vi: Nhưng dù sao, chúng tôi vẫn thích nó.",0.9998608998,
en: Easy to get to by either walking or train.,vi: Dễ dàng đi bộ hoặc đi tàu hoả.,0.999861036,
en: You can pay for the tickets on arrival but get your name down on the lists!,vi: Bạn có thể trả tiền vé khi đến nơi nhưng hãy ghi tên bạn vào danh sách!,0.9998613085,
en: Still I'd recommend a visit.,vi: Nhưng tôi vẫn đề nghị ghé thăm.,0.9998613085,
en: wear comfortable walking shoes!,vi: Đi giày đi bộ thoải mái!,0.9998614447,
en: I would say that it's worth seeing once.,vi: Tôi sẽ nói rằng nó đáng để xem một lần.,0.9998614447,
en: The guide was one of the best English speaking guides we heard over 2 weeks: she allowed ample time for photos but kept us moving along (a lot of ground to cover.),vi: Hướng dẫn viên là một trong những hướng dẫn viên nói tiếng Anh tốt nhất mà chúng tôi đã nghe trong hơn 2 tuần: cô ấy cho phép nhiều thời gian để chụp ảnh nhưng vẫn giữ chúng tôi di chuyển (có rất nhiều mặt đất để bao quát).,0.999861581,
en: you have to do a tour to the palaces from Seul like a essential part of your trip.,vi: Anh phải đi một vòng từ Seul tới cung điện như một phần thiết yếu của chuyến đi.,0.9998617172,
"en: We went on a busy, sunny, weekend and it was very enjoyable.","vi: Chúng tôi đi chơi vào một ngày cuối tuần bận rộn, đầy nắng và rất vui.",0.9998619897,
en: The palace itself is not that big.,vi: Cung điện không lớn đến thế.,0.9998620578,
en: So on the 24th we only got to see the palace itself.,vi: Vậy là ngày 24 chúng ta chỉ được thấy chính cung điện.,0.9998620578,
"en: A very nice walk through ponds, trees and of course buildings.","vi: Một lối đi rất đẹp qua ao, cây cối và tất nhiên là các tòa nhà.",0.9998621259,
en: And the paintings in the Hall of the throne...: amazing!,vi: Và những bức tranh trong Sảnh ngai vàng: thật tuyệt vời!,0.9998621941,
en: The Huwon was beautiful and we thoroughly enjoyed our time there photographing it.,vi: Tàu Huwon rất đẹp và chúng tôi rất thích thời gian chụp ảnh ở đó.,0.9998623303,
en: It is a worth tour in the Secret Garden.,vi: Đây là một chuyến tham quan đáng giá trong Khu vườn bí mật.,0.9998623984,
"en: Besides the Autumn colors of the tress, our well experience tour guide told us stories and history of those traditional buildings.","vi: Bên cạnh sắc màu mùa thu của hoa cúc, hướng dẫn viên du lịch giàu kinh nghiệm của chúng tôi đã kể cho chúng tôi những câu chuyện và lịch sử của những tòa nhà truyền thống đó.",0.9998624665,
"en: My son, husband and I decided to visit the Changdeokgung Palace during our visit to Seoul.","vi: Con trai tôi, chồng tôi và tôi quyết định đến thăm Cung điện Changdeokgung trong chuyến thăm Seoul của chúng tôi.",0.9998625347,
en: I like this palace especially the secret garden in the autumn season.,vi: Tôi thích cung điện này nhất là khu vườn bí mật vào mùa thu.,0.9998626709,
"en: If u have more time, opt for Secret Garden tour.","vi: Nếu anh có nhiều thời gian hơn, hãy chọn chuyến tham quan Secret Garden.",0.999862739,
en: Must do booking online if you want to go to Huwon.,vi: Nếu muốn đến Huwon thì phải đặt chỗ trực tuyến.,0.9998628071,
en: it was cool!,vi: Nó thật tuyệt!,0.9998628071,
en: The entrance fee is 3000 but I would advise you to get the Secret Garden tour which includes the entrance fee at 8000.,vi: Phí vào cửa là 3000 nhưng tôi khuyên anh nên tham quan Secret Garden bao gồm phí vào cửa là 8000.,0.9998628753,
en: Recommend to use handbook.,vi: Khuyến nghị sử dụng sổ tay hướng dẫn.,0.9998630115,
en: We decided to visit this palace instead of Gyeongbokgung mainly so we could visit the Secret Garden.,"vi: Chúng tôi quyết định đến cung điện này thay vì Gyeongbokgung, chủ yếu để chúng tôi có thể đến Khu vườn bí mật.",0.9998630796,
"en: You may book the tour one befoe, online thru changdeokgung’s website.","vi: Bạn có thể đặt tour du lịch một befoe, trực tuyến qua trang web của changdeokgung.",0.9998631477,
en: Very little shade there so a hat or umbrella would be nice.,vi: Có rất ít bóng râm ở đó nên đội mũ hoặc dù sẽ rất đẹp.,0.999863284,
en: This was an amazing piece of history located in Seoul!,vi: Đây là một mảnh lịch sử tuyệt vời ở Seoul!,0.999863284,
en: Nice palace and very clean probably you may have pictorial of your Prenup.,vi: Cung điện đẹp và rất sạch sẽ có lẽ anh có hình ảnh của bản hôn ước.,0.999863284,
en: The attached Huwon Garden is a beautiful example of Joseon-period garden architecture.,vi: Vườn Huwon gắn liền với vườn là một ví dụ đẹp về kiến trúc vườn thời kỳ Joseon.,0.9998635565,
en: The secret garden is really amazing.,vi: Khu vườn bí mật thực sự tuyệt vời.,0.9998636246,
en: We spent a lovely sunny afternoon exploring the Palace and its grounds whilst in Seoul.,vi: Chúng tôi đã dành một buổi chiều nắng đẹp để khám phá cung điện và khuôn viên của nó khi ở Seoul.,0.9998638289,
en: Can imagine it's exquisiteness in full fall colors.,vi: Có thể tưởng tượng được sự tò mò trong màu sắc mùa thu.,0.9998638289,
en: But I believe its scenery would be very beautiful when maples blossom in fall.,vi: Nhưng tôi tin rằng cảnh quan ở đó sẽ rất đẹp khi cây phong nở hoa vào mùa thu.,0.9998638971,
en: A must see if you visit this palace!,vi: Phải xem nếu anh đến thăm cung điện này!,0.9998639652,
en: Would love to come here in warmer clime to see the garden.,vi: Tôi rất muốn đến đây trong thời tiết ấm áp để ngắm nhìn khu vườn.,0.9998641014,
en: I really enjoyed the fact that this palace was within the city and near a train station.,vi: Tôi thực sự thích thú với thực tế là cung điện này nằm trong thành phố và gần một ga xe lửa.,0.9998641695,
en: It was such a bloody hot day so it’s better to bring some water with you if you visit in summer!!,vi: Hôm nay trời nóng quá nên tốt hơn là bạn nên mang theo nước nếu đến thăm vào mùa hè!!,0.9998641695,
en: This palace is small than Gyengbokgung but very beautiful with traditional architecture.,vi: Cung điện này nhỏ hơn Gyengbokgung nhưng rất đẹp với kiến trúc truyền thống.,0.9998641695,
en: The garden is a hidden gem and beautiful in the spring.,vi: Khu vườn là một viên ngọc ẩn giấu và đẹp vào mùa xuân.,0.9998641695,
"en: Maybe, there is no fun if there is no interest in Korean films.",vi: Có lẽ sẽ chẳng có gì vui nếu không có hứng thú với phim Hàn Quốc.,0.9998643058,
en: I think I finally managed to see the garden in all 4 seasons and all of them have their own charms.,vi: Tôi nghĩ cuối cùng tôi cũng thấy khu vườn trong cả 4 mùa và tất cả đều có sự hấp dẫn riêng của chúng.,0.9998646464,
en: It is amazing how the structures were well preserved.,vi: Thật ngạc nhiên khi các cấu trúc được bảo quản tốt như thế nào.,0.9998647145,
en: magnificent palace to do under the sun and absolutely take a visit to the very beautiful secret garden!,vi: Một cung điện lộng lẫy để làm dưới ánh mặt trời và hoàn toàn có thể ghé thăm khu vườn bí mật rất đẹp!,0.9998649188,
"en: The tour guide was very knowledgeable and patient, gave everybody an opportunity to ask question and take pictures.","vi: Hướng dẫn viên du lịch rất hiểu biết và kiên nhẫn, cho mọi người cơ hội để đặt câu hỏi và chụp ảnh.",0.9998649188,
en: Went in with the free English guided tour.,vi: Đi với một tour du lịch tiếng Anh miễn phí.,0.999864987,
"en: You can definitely take great pictures in the compound, because there are many great spots to shoot.","vi: Bạn chắc chắn có thể chụp những bức ảnh đẹp trong khu phức hợp, bởi vì có rất nhiều địa điểm tuyệt vời để chụp.",0.9998650551,
en: Worth walking through the contemporary art museum on the grounds.,vi: Đáng để đi bộ qua bảo tàng nghệ thuật đương đại trên sân.,0.9998650551,
"en: Taking a tour is a good idea, because many of the buildings look alike.","vi: Đi tham quan là một ý hay, vì nhiều toà nhà trông giống nhau.",0.9998651232,
en: The garden are said to be the best part of the visit.,vi: Khu vườn được cho là phần hay nhất của chuyến thăm.,0.9998651913,
"en: It's best to visit the garden when you aren't in a rush, so you can take it all in, take as many pictures as you want, and just stroll through this beautiful and relaxing place.","vi: Tốt nhất là bạn nên đến thăm vườn khi không vội, để bạn có thể ngắm nhìn toàn bộ, chụp ảnh nhiều như bạn muốn, và chỉ cần đi dạo quanh nơi tuyệt đẹp và thư giãn này.",0.9998652594,
"en: Unfortunately, the kitchen area was under renovation.","vi: Thật không may, khu vực bếp đang được cải tạo.",0.9998653276,
en: Wear comfortable shoes and clothing.,vi: Đi giày và quần áo thoải mái.,0.9998653957,
en: This is my favorite palace in Seoul.,vi: Đây là cung điện yêu thích của tôi ở Seoul.,0.9998653957,
en: This is my favorite palace in Seoul.,vi: Đây là cung điện yêu thích của tôi ở Seoul.,0.9998653957,
en: This is my favorite palace in Seoul.,vi: Đây là cung điện yêu thích của tôi ở Seoul.,0.9998653957,
en: This is my favorite palace in Seoul.,vi: Đây là cung điện yêu thích của tôi ở Seoul.,0.9998653957,
"en: Dont go summer unless u wanna go
Under the heat of sun.",vi: Đừng đi hè trừ khi em muốn đi dưới cái nóng của mặt trời.,0.9998653957,
en: Love the story behind how the king ruled his ministry and kingdom.,vi: Yêu câu chuyện đằng sau cách nhà vua cai trị vương quốc và vương quốc của mình.,0.9998653957,
"en: While Kyeoungbok-gung is a workibg quarters for the King, this place is the actual living quarters for the royal family.","vi: Trong khi Kyeoungbok-gung là một khu làm việc cho nhà vua, nơi này là khu nhà ở thực tế cho gia đình hoàng gia.",0.9998654638,
en: Loved the open area and the gardens around it,vi: Yêu khu vực thoáng đãng và những khu vườn xung quanh.,0.9998654638,
en: The admission to the palace was five dollars and the tour just three dollars.,vi: Tiền vào cung điện là 5 đô và tiền đi tham quan chỉ 3 đô.,0.9998655319,
en: A very calming visit as compared to the hustle and bustle of busy Seoul.,vi: Một chuyến thăm rất bình tĩnh so với sự hối hả và nhộn nhịp của Seoul bận rộn.,0.9998659406,
en: I recommend you to spend at least 2 hours to visit this place with many building and history.,vi: Tôi khuyên bạn nên dành ít nhất 2 giờ để đến thăm nơi có nhiều tòa nhà và lịch sử này.,0.9998659406,
"en: Nice if you have the time, if not I would opt for Gyeongbokgung palace and the Bukchon Hanok Village (around sunset it's even nice).","vi: Nếu bạn có thời gian thì tốt, nếu không thì tôi sẽ chọn cung điện Gyeongbokgung và làng Bukchon Hanok (vào lúc hoàng hôn thậm chí còn đẹp).",0.9998659406,
"en: This is such a beautiful palace, and it's secret garden is just extraordinary.","vi: Đây là một cung điện đẹp, và khu vườn bí mật của nó thật là phi thường.",0.9998659406,
en: This is a must see historical site in Seoul.,vi: Đây là một di tích lịch sử ở Seoul.,0.9998660769,
en: I came here to see history and culture of Korea.,vi: Tôi đến đây để xem lịch sử và văn hóa của Hàn Quốc.,0.9998660769,
en: Visited THE AWESOME 'Secret Garden'.,vi: Đã ghé thăm 'Vườn bí mật'.,0.999866145,
en: Liked - love the old buildings and the history behind them,vi: Yêu - yêu những toà nhà cũ và lịch sử phía sau chúng,0.9998662131,
en: Change of guards was very nice and colorful.,vi: Thay đổi lính gác rất đẹp và đầy màu sắc.,0.9998663494,
en: The secret garden is beautiful anytime of the year.,vi: Khu vườn bí mật luôn đẹp bất cứ lúc nào trong năm.,0.9998663494,
en: All flower bloom and winter also you may see the frozen lake...,vi: Tất cả hoa nở và mùa đông cũng có thể bạn thấy hồ đóng băng...,0.9998668943,
en: wear your hanbok for free admission.,vi: mặc áo khoác để vào cửa miễn phí.,0.9998670306,
en: my mother and i visited the secret garden in autumn and it was really beautiful.,vi: Mẹ tôi và tôi đã đến thăm khu vườn bí mật vào mùa thu và nó thực sự rất đẹp.,0.9998670987,
"en: For the Changdeokgung Palace, it is huge and there will be a lot of people coming here.","vi: Đối với Cung điện Changdeokgung, nó rất lớn và sẽ có rất nhiều người đến đây.",0.9998674393,
"en: I have been here twice already, and I still feel like the charm of this place does not fade away at all.","vi: Tôi đã ở đây hai lần rồi, và tôi vẫn cảm thấy như sự quyến rũ của nơi này không hề phai nhạt.",0.9998675755,
en: The architecture is asymmetric beauty and is beautifully constructed in harmony with the topography.,vi: Kiến trúc là vẻ đẹp bất đối xứng và được xây dựng đẹp đẽ hài hoà với địa hình.,0.9998677117,
en: The guide was full of enthusiasm and gave us lots of history and stories about the garden.,vi: Người hướng dẫn viên rất nhiệt tình và cho chúng tôi rất nhiều lịch sử và những câu chuyện về khu vườn.,0.9998677799,
"en: Close to Gyeongbok palace complex, this palce complex was also the victim of a number of fires.","vi: Gần khu phức hợp cung điện Gyeongbok, khu phức hợp palce này cũng là nạn nhân của một số vụ hỏa hoạn.",0.999867848,
en: I would recommend that.,vi: Tôi khuyên cô nên làm thế.,0.999867848,
en: Autumn is also amazing as the fall foliage looks splendid as it complements the palace buildings.,vi: Mùa thu cũng rất tuyệt vời vì tán lá mùa thu trông lộng lẫy khi nó bổ sung cho các toà nhà cung điện.,0.999867848,
en: You can rent costumes if you want to take pictures using Korean Historic Clothes (10-20 US Dollars),vi: Bạn có thể thuê trang phục nếu muốn chụp ảnh với trang phục lịch sử của Hàn Quốc (10-20 đô la Mỹ).,0.9998679842,
en: Completely worth the visit.,vi: Hoàn toàn xứng đáng để đến thăm.,0.9998679842,
"en: But, I will definitely visit again if I have the chance..","vi: Nhưng, tôi chắc chắn sẽ ghé thăm lại nếu tôi có cơ hội..",0.9998681205,
en: Is worth to pay a visit if you love site-seeing.,vi: Cũng đáng để ghé thăm nếu bạn thích xem các địa điểm.,0.9998681205,
en: It is a very peaceful place to walk and enjoy the scenery,vi: Đây là một nơi rất yên bình để đi bộ và thưởng thức phong cảnh,0.9998681205,
en: The time of the day were there (or the day of the week--not sure) the secret garden was not open for viewing.,vi: Thời gian của ngày đã có (hoặc ngày của tuần-không chắc chắn) khu vườn bí mật không mở cửa để xem.,0.9998683929,
en: Palaces are really lovely places to visit in Korea.,vi: Cung điện là nơi rất đáng yêu để tham quan ở Hàn Quốc.,0.9998683929,
en: Lots of great places to take that Korea picture to send back home.,vi: Có rất nhiều nơi tuyệt vời để chụp bức ảnh Hàn Quốc đó và gửi về nhà.,0.9998686654,
en: A must-visit site when touring Seoul!,vi: Một địa điểm phải ghé thăm khi đi du lịch Seoul!,0.9998688017,
en: Beautiful gardens and worth the extra time to walk through them on the separate tour if you have the time.,vi: Khu vườn đẹp và đáng để bạn dành thêm thời gian để đi dạo một vòng nếu bạn có thời gian.,0.9998688017,
"en: However, the tour and tour guide were superb.","vi: Tuy nhiên, tour du lịch và hướng dẫn viên du lịch là tuyệt vời.",0.9998688017,
en: I think this palace is so gorgeous and beautiful palace.,vi: Tôi nghĩ cung điện này thật lộng lẫy và đẹp đẽ.,0.9998691423,
en: Worth to take a walk and enjoy the scenery.,vi: Rất đáng để đi dạo và ngắm cảnh.,0.9998691423,
en: I paid 8k won for both the palace entrance and secret garden entrance which comes with guided tour.,vi: Tôi đã trả 8.000 won cho cả lối vào cung điện và lối vào khu vườn bí mật đi kèm với hướng dẫn du lịch.,0.9998692785,
"en: went during the winter season, so its really romantic in my opinion.","vi: đã đi vào mùa đông, nên theo ý tôi nó thực sự lãng mạn.",0.9998692785,
"en: Secret garden, peace and perfect connection with the nature: amazing place to be visited!","vi: Khu vườn bí mật, bình yên và sự kết nối hoàn hảo với thiên nhiên: một nơi tuyệt vời để tham quan!",0.9998694147,
"en: However, it still retain its beauty and is still amazing to look at.","vi: Tuy nhiên, nó vẫn giữ được vẻ đẹp của nó và vẫn tuyệt vời khi nhìn vào.",0.9998694829,
"en: Spent a long day exploring this vast complex great walk and really enjoyed the Museum so much to see, fascinating insight to Korean Culture","vi: Dành cả ngày để khám phá khu phức hợp rộng lớn này và thực sự thích thú với bảo tàng để xem, cái nhìn thú vị về văn hoá Hàn Quốc",0.9998694829,
"en: Well, you can see the history of Korean, how became the innovated country they are now.","vi: Bạn có thể thấy lịch sử của Hàn Quốc, làm thế nào trở thành một đất nước sáng tạo như bây giờ.",0.9998694829,
en: This palace is an easy walk form exit 3 of Anguk subway station.,vi: Cung điện này là một lối đi bộ dễ dàng ở lối ra số 3 của ga tàu điện ngầm Anguk.,0.9998696191,
en: This was my favorite palace to visit in Seoul.,vi: Đây là cung điện yêu thích của tôi để thăm ở Seoul.,0.9998696191,
"en: There's a palace in the not so distant grounds, Changgyeonggung.",vi: Có một cung điện ở Changgyeonggung không xa lắm.,0.9998698916,
en: The Bukchon Village also surrounded by the wall of this palace at some part.,vi: Làng Bukchon cũng được bao quanh bởi bức tường của cung điện này ở một số nơi.,0.9998698916,
en: The secret garden was beautiful and really brought a sense of peace to a busy bustling city.,vi: Khu vườn bí mật rất đẹp và thực sự mang lại cảm giác bình yên cho một thành phố bận rộn.,0.9998698916,
"en: On a cloudy, breezy afternoon, meandering through the garden was delightful.","vi: Vào một buổi chiều nhiều mây, gió nhẹ, việc đi lang thang trong vườn thật thú vị.",0.9998698916,
en: It was like a maze and the structures were impressive!,vi: Nó giống như một mê cung và các cấu trúc rất ấn tượng!,0.9998700278,
"en: Of course, don't forget your cameras for your photo ops as a proof that you visited the area.","vi: Tất nhiên, đừng quên mang theo máy ảnh để chụp ảnh như một bằng chứng cho thấy bạn đã đến thăm khu vực đó.",0.9998700959,
en: But I am glad I did it.,vi: Nhưng tôi mừng vì tôi đã làm được.,0.9998700959,
"en: There are free tour guides at allocated times, so do some homework before going.","vi: Có hướng dẫn viên miễn phí vào những thời điểm được phân bổ, vì vậy hãy làm một số bài tập trước khi đi.",0.9998703003,
en: The palace is beautiful especially if you've never seen something similar.,vi: Cung điện rất đẹp đặc biệt nếu bạn chưa từng thấy thứ gì tương tự.,0.9998705047,
en: It might be the most beautiful one in Seoul.,vi: Nó có thể là đẹp nhất ở Seoul.,0.9998705728,
"en: The ticket seller, probably has limited english ability and will just answer the money you need to pay but nothing else.","vi: Người bán vé, có lẽ có khả năng tiếng Anh hạn chế và sẽ chỉ trả tiền cho bạn mà không trả thêm chi phí nào khác.",0.9998708452,
en: The admission price is very reasonable.,vi: Giá vé vào cửa rất hợp lý.,0.9998711858,
en: The palace was also ncie.,vi: Cung điện cũng là ncie.,0.9998713221,
en: The buildings are well preserved and it's a pleasure to wander around this complex of palaces.,vi: Các tòa nhà được bảo quản tốt và thật là một niềm vui khi lang thang quanh khu phức hợp cung điện này.,0.9998714583,
en: Seniors from foreign countries are eligible for half-price admission when a proof of age such as passport or driver's license is presented to the ticket agent at the ticket window.,vi: Người cao tuổi từ nước ngoài được phép nhập học với giá nửa giá khi có bằng chứng về tuổi tác như hộ chiếu hoặc bằng lái xe được xuất trình cho đại lý vé tại cửa sổ vé.,0.9998715264,
en: Everything was very well maintained and I highly recommend a visit!,vi: Mọi thứ đều được bảo trì tốt và tôi rất khuyên bạn nên ghé thăm!,0.9998715264,
"en: I went in the fall where the leaves have turned gold and orange, making it even more picturesque than ever.","vi: Mùa thu tôi đến nơi mà lá cây chuyển vàng và cam, khiến cảnh tượng càng đẹp hơn bao giờ hết.",0.9998715264,
en: This palace complex is gorgeous and set into a leafy hillside.,vi: Khu phức hợp cung điện này rất lộng lẫy và nằm trên một sườn đồi đầy lá.,0.9998715264,
en: It is an expansive area to visit even though some areas are under extensive renovation.,vi: Đây là một khu vực rộng lớn để tham quan mặc dù một số khu vực đang được cải tạo mở rộng.,0.9998716627,
en: This is an absolute Seoul MUST!,vi: Đây là Seoul PHẢI!,0.9998719352,
"en: I really enjoyed this palace and since I didn't get to visit the Secret Garden, I definitely have a valid reason to revisit again!","vi: Tôi thực sự thích cung điện này và vì tôi không được đến thăm Vườn bí mật, tôi chắc chắn có lý do hợp lý để trở lại một lần nữa!",0.9998720033,
